GO:0003044	regulation_of_systemic_arterial_blood_pressure_mediated_by_a_chemical_signal	biological_process
GO:0003071	renal_system_process_involved_in_regulation_of_systemic_arterial_blood_pressure	biological_process
GO:0003091	renal_water_homeostasis	biological_process
GO:0003148	outflow_tract_septum_morphogenesis	biological_process
GO:0003156	regulation_of_animal_organ_formation	biological_process
GO:0003158	endothelium_development	biological_process
GO:0003177	pulmonary_valve_development	biological_process
GO:0003180	aortic_valve_morphogenesis	biological_process
GO:0003181	atrioventricular_valve_morphogenesis	biological_process
GO:0003203	endocardial_cushion_morphogenesis	biological_process
GO:0003209	cardiac_atrium_morphogenesis	biological_process
GO:0003279	cardiac_septum_development	biological_process
GO:0003300	cardiac_muscle_hypertrophy	biological_process
GO:0003401	axis_elongation	biological_process
GO:0003407	neural_retina_development	biological_process
GO:0005975	carbohydrate_metabolic_process	biological_process
GO:0005977	glycogen_metabolic_process	biological_process
GO:0005979	regulation_of_glycogen_biosynthetic_process	biological_process
GO:0005996	monosaccharide_metabolic_process	biological_process
GO:0006006	glucose_metabolic_process	biological_process
GO:0006024	glycosaminoglycan_biosynthetic_process	biological_process
GO:0006027	glycosaminoglycan_catabolic_process	biological_process
GO:0006029	proteoglycan_metabolic_process	biological_process
GO:0006040	amino_sugar_metabolic_process	biological_process
GO:0006066	alcohol_metabolic_process	biological_process
GO:0006068	ethanol_catabolic_process	biological_process
GO:0006081	cellular_aldehyde_metabolic_process	biological_process
GO:0006091	generation_of_precursor_metabolites_and_energy	biological_process
GO:0006094	gluconeogenesis	biological_process
GO:0006109	regulation_of_carbohydrate_metabolic_process	biological_process
GO:0006119	oxidative_phosphorylation	biological_process
GO:0006139	nucleobase-containing_compound_metabolic_process	biological_process
GO:0006144	purine_nucleobase_metabolic_process	biological_process
GO:0006164	purine_nucleotide_biosynthetic_process	biological_process
GO:0006206	pyrimidine_nucleobase_metabolic_process	biological_process
GO:0006221	pyrimidine_nucleotide_biosynthetic_process	biological_process
GO:0006259	DNA_metabolic_process	biological_process
GO:0006261	DNA-dependent_DNA_replication	biological_process
GO:0006281	DNA_repair	biological_process
GO:0006283	transcription-coupled_nucleotide-excision_repair	biological_process
GO:0006284	base-excision_repair	biological_process
GO:0006303	double-strand_break_repair_via_nonhomologous_end_joining	biological_process
GO:0006306	DNA_methylation	biological_process
GO:0006323	DNA_packaging	biological_process
GO:0006325	chromatin_organization	biological_process
GO:0006333	chromatin_assembly_or_disassembly	biological_process
GO:0006334	nucleosome_assembly	biological_process
GO:0006342	chromatin_silencing	biological_process
GO:0006349	regulation_of_gene_expression_by_genetic_imprinting	biological_process
GO:0006355	regulation_of_transcription,_DNA-templated	biological_process
GO:0006357	regulation_of_transcription_by_RNA_polymerase_II	biological_process
GO:0006366	transcription_by_RNA_polymerase_II	biological_process
GO:0006367	transcription_initiation_from_RNA_polymerase_II_promoter	biological_process
